transaction_id,items,date
5869,"orange, milk, apple, salt, cheese",2025-03-05
5870,"yogurt, apple",2025-07-18
5871,"beef, pasta, cereal, salt, onion",2025-01-14
5872,"banana, butter, milk, sugar, orange",2025-04-23
5873,"eggs, apple, yogurt, milk, orange",2025-10-25
5874,"bread, chicken, rice, banana, milk",2025-05-24
5875,"milk, salt, potato, banana",2025-12-19
5876,"butter, yogurt, pasta, potato, milk, onion",2024-10-09
5877,"salt, milk, rice, sugar, pasta, orange",2025-05-09
5878,"banana, orange, apple, pasta, rice",2025-10-04
5879,"eggs, potato, yogurt, cheese, rice",2024-03-11
5880,"cheese, apple, chicken, beef, yogurt",2024-04-25
5881,"banana, apple, salt",2025-07-21
5882,"apple, tomato, rice, eggs, onion, orange",2024-12-21
5883,"beef, salt, apple, rice, bread, chicken",2025-02-11
5884,"salt, milk, sugar, cheese",2025-11-29
5885,"cheese, yogurt, salt, butter, milk",2025-06-30
5886,"rice, banana, sugar, eggs",2024-03-03
5887,"yogurt, chicken, rice, milk, oil",2025-11-10
5888,"potato, butter, cereal, yogurt, banana, sugar",2025-09-01
5889,"beef, eggs, milk, cereal, rice",2024-07-01
5890,"pasta, cereal, potato, orange, tomato, butter",2024-10-14
5891,"salt, tomato",2024-04-19
5892,"pasta, bread",2025-03-04
5893,"rice, apple, yogurt, banana, chicken, pasta",2025-02-24
5894,"yogurt, onion, bread, milk",2025-09-18
5895,"banana, oil, yogurt, tomato",2025-12-31
5896,"sugar, chicken, salt, onion, potato",2025-06-14
5897,"banana, yogurt, eggs",2025-05-02
5898,"banana, bread, pasta",2025-11-20
5899,"orange, beef, tomato, cheese, salt",2025-11-14
5900,"onion, rice, yogurt, oil",2025-12-17
5901,"butter, bread, cereal, banana",2025-12-16
5902,"rice, milk, banana, sugar",2024-04-19
5903,"onion, oil, eggs, chicken",2025-07-01
5904,"cereal, onion, rice, apple, pasta",2025-10-03
5905,"cereal, potato, oil, milk, beef, yogurt",2024-10-27
5906,"pasta, tomato, banana, sugar, eggs",2024-03-10
5907,"potato, onion, tomato",2024-09-07
5908,"oil, bread, banana, salt",2025-12-04
5909,"orange, eggs",2024-09-08
5910,"cheese, onion, apple, sugar, cereal",2024-05-12
5911,"milk, eggs, cereal",2024-09-20
5912,"bread, cereal, apple, orange, oil, yogurt",2025-07-21
5913,"sugar, pasta",2024-12-08
5914,"tomato, potato, butter, banana",2025-05-27
5915,"banana, milk, oil, bread, apple, pasta",2024-05-18
5916,"sugar, bread",2024-03-02
5917,"beef, sugar, onion, rice",2024-07-01
5918,"sugar, banana, pasta",2025-11-22
5919,"yogurt, tomato, potato, sugar",2025-05-22
5920,"cheese, oil",2024-10-28
5921,"sugar, milk, salt",2024-10-11
5922,"milk, tomato, cereal, potato, onion, beef",2025-07-03
5923,"beef, milk, cereal, sugar",2025-02-13
5924,"salt, beef, potato, cereal, sugar",2025-05-31
5925,"chicken, rice, onion, butter, bread",2025-02-19
5926,"bread, orange, onion, salt",2025-05-14
5927,"pasta, orange, oil",2024-05-30
5928,"tomato, eggs",2025-12-25
5929,"cheese, apple, salt",2025-07-16
5930,"eggs, bread, rice, cheese",2025-09-06
5931,"onion, banana",2024-03-03
5932,"cereal, onion, pasta, milk, potato, salt",2024-01-01
5933,"milk, oil, pasta, butter, cereal, sugar",2025-07-07
5934,"yogurt, banana",2025-05-22
5935,"onion, cereal, banana, oil, bread",2025-11-01
5936,"potato, rice",2025-11-05
5937,"pasta, yogurt, sugar, milk, chicken",2025-02-11
5938,"beef, onion, pasta",2025-04-24
5939,"pasta, cheese, beef, potato, apple",2024-10-24
5940,"onion, butter, salt, tomato, pasta",2024-06-23
5941,"tomato, pasta, cheese, butter, salt, cereal",2025-09-10
5942,"onion, chicken, pasta, butter",2025-07-11
5943,"eggs, salt, cheese, tomato, sugar, milk",2024-11-04
5944,"onion, orange",2024-08-03
5945,"orange, onion, beef, oil, tomato, chicken",2025-07-03
5946,"beef, cereal, pasta",2024-09-03
5947,"oil, apple",2025-03-29
5948,"salt, orange, apple",2024-08-09
5949,"potato, bread, cereal, cheese, orange, pasta",2024-03-27
5950,"beef, tomato, butter, sugar, cereal, cheese",2025-04-26
5951,"yogurt, tomato, sugar, cheese, orange",2025-05-10
5952,"orange, butter, salt, chicken",2024-07-18
5953,"chicken, rice, tomato",2025-02-21
5954,"pasta, onion, eggs, oil, salt, rice",2024-01-31
5955,"sugar, butter, salt, bread, tomato, eggs",2025-10-07
5956,"salt, rice, butter",2024-01-07
5957,"cheese, beef, orange, eggs",2025-08-21
5958,"pasta, chicken, cheese, yogurt, bread, banana",2024-03-12
5959,"rice, beef",2024-06-08
5960,"cheese, bread, potato, cereal",2024-04-17
5961,"cheese, yogurt",2024-04-28
5962,"rice, yogurt, oil",2025-12-26
5963,"oil, yogurt, cheese, butter",2025-06-24
5964,"salt, cheese",2024-01-27
5965,"milk, sugar",2025-01-14
5966,"cereal, orange, beef, oil, bread",2025-04-08
5967,"beef, chicken, rice, tomato",2024-09-23
5968,"chicken, apple",2024-12-29
5969,"onion, eggs, tomato, milk, butter, salt",2024-01-23
5970,"oil, salt, orange",2024-08-03
5971,"apple, banana, salt",2025-05-01
5972,"yogurt, oil",2025-05-07
5973,"apple, yogurt, orange",2025-12-12
5974,"oil, cereal, chicken",2024-07-30
5975,"beef, cereal, banana, yogurt, orange, bread",2025-05-17
5976,"banana, chicken",2025-11-28
5977,"oil, eggs, banana, cereal",2025-04-12
5978,"tomato, banana, pasta",2024-04-26
5979,"pasta, cereal, orange",2024-08-13
5980,"potato, oil, sugar, yogurt, beef",2024-09-19
5981,"butter, yogurt, orange, oil, eggs",2024-05-15
5982,"yogurt, onion",2025-02-27
5983,"bread, yogurt, pasta, eggs, cheese",2025-05-26
5984,"butter, eggs, tomato",2024-05-05
5985,"cereal, apple",2024-12-09
5986,"apple, banana, cheese, yogurt, pasta",2024-05-10
5987,"potato, tomato, onion, banana, eggs",2024-10-24
5988,"banana, apple",2025-05-12
5989,"cereal, oil, cheese, potato",2025-12-10
5990,"bread, sugar, cereal, pasta",2024-09-13
5991,"eggs, salt, sugar",2025-02-23
5992,"chicken, eggs, potato, rice, sugar, pasta",2025-01-01
5993,"butter, beef, apple",2025-02-23
5994,"milk, rice, cheese, onion, chicken, potato",2025-10-22
5995,"banana, eggs, milk",2025-05-06
5996,"beef, bread",2024-02-24
5997,"eggs, rice, salt",2025-07-21
5998,"onion, bread, milk",2024-06-15
5999,"banana, onion, apple, pasta, sugar, milk",2024-06-07
6000,"orange, beef, oil, cheese, banana, chicken",2025-02-26
6001,"yogurt, potato, onion, rice, cheese",2024-09-07
6002,"cheese, beef, potato, banana, bread",2025-12-30
6003,"cereal, eggs, potato, sugar, apple, rice",2024-08-18
6004,"butter, sugar",2025-03-05
6005,"sugar, salt, yogurt, butter",2025-01-31
6006,"salt, cheese, butter",2024-03-27
6007,"salt, tomato, beef",2024-10-28
6008,"apple, yogurt, rice, cheese",2024-04-02
6009,"sugar, apple, oil, bread",2025-02-14
6010,"yogurt, potato, bread",2024-10-14
6011,"cheese, eggs, beef",2025-01-16
6012,"potato, chicken, oil",2025-01-16
6013,"cereal, banana, chicken, yogurt, cheese, pasta",2024-03-14
6014,"oil, potato, cheese, sugar, onion, yogurt",2025-04-26
6015,"cheese, eggs",2024-09-30
6016,"cereal, pasta, onion, banana, orange",2025-04-08
6017,"onion, bread",2025-08-17
6018,"chicken, milk, sugar, rice, eggs, banana",2025-03-15
6019,"orange, onion",2025-08-03
6020,"oil, eggs, chicken",2024-12-19
6021,"butter, orange",2024-10-08
6022,"chicken, beef, bread",2024-11-03
6023,"banana, cereal, potato, salt, orange",2024-05-31
6024,"banana, sugar, apple, potato",2025-07-20
6025,"eggs, banana, beef",2025-08-11
6026,"rice, cheese, yogurt, cereal, sugar",2025-08-23
6027,"onion, butter, sugar, bread, beef, tomato",2024-04-12
6028,"oil, cereal",2024-09-04
6029,"sugar, apple, butter, oil, salt, cheese",2025-09-24
6030,"cereal, salt, milk, eggs, butter, bread",2025-12-22
6031,"orange, beef, oil, salt, cereal",2025-11-04
6032,"milk, beef, orange",2025-01-30
6033,"sugar, chicken, orange, butter",2024-07-27
6034,"butter, rice, cheese, banana, chicken",2024-01-01
6035,"milk, cheese, eggs, cereal",2025-06-15
6036,"sugar, apple",2025-08-24
6037,"potato, butter, banana",2025-06-30
6038,"potato, onion, butter, bread, yogurt",2026-01-01
6039,"sugar, cheese, pasta, onion, oil, beef",2024-06-06
6040,"eggs, rice, salt, potato",2024-01-23
6041,"milk, butter, eggs, cheese, rice",2024-09-02
6042,"butter, orange, oil",2024-03-01
6043,"butter, cheese, banana",2025-02-23
6044,"butter, tomato",2024-12-25
6045,"apple, chicken, eggs, onion, tomato, banana",2024-01-18
6046,"salt, potato, rice",2024-07-06
6047,"apple, bread, tomato, milk",2025-04-20
6048,"tomato, bread, beef, sugar",2025-08-16
6049,"cereal, eggs, onion, tomato",2024-04-17
6050,"banana, rice",2025-07-22
6051,"chicken, eggs, bread, potato",2025-03-06
6052,"salt, tomato, potato, chicken",2024-01-19
6053,"chicken, apple, yogurt",2025-03-30
6054,"potato, cereal, bread, milk, butter",2025-02-19
6055,"sugar, orange, beef, cheese",2025-03-02
6056,"eggs, cereal, pasta",2025-01-13
6057,"bread, chicken, onion, milk, cheese, orange",2025-05-26
6058,"milk, chicken, apple",2024-03-27
6059,"rice, apple",2025-01-17
6060,"potato, banana, orange, chicken, bread, salt",2024-11-18
6061,"eggs, milk, potato, orange, beef, rice",2024-07-02
6062,"bread, onion, apple, beef, milk, banana",2025-12-16
6063,"milk, cereal, tomato, onion, rice",2025-03-22
6064,"butter, pasta, beef, apple",2025-09-22
6065,"apple, tomato",2025-12-03
6066,"cereal, potato, tomato, milk, beef",2025-05-03
6067,"onion, chicken",2024-05-27
6068,"eggs, yogurt, rice, milk",2024-04-17
6069,"yogurt, potato, tomato, cereal",2025-08-09
6070,"sugar, banana",2025-12-10
6071,"cereal, chicken, bread",2025-05-24
6072,"onion, milk, orange, apple, yogurt",2024-06-06
6073,"salt, potato, sugar, apple, banana, milk",2025-09-26
6074,"salt, banana, beef",2025-11-02
6075,"beef, oil, cereal",2024-10-06
6076,"eggs, milk, salt, pasta, banana, cereal",2025-03-25
6077,"oil, cheese, cereal, sugar, butter",2025-07-26
6078,"chicken, oil, rice, eggs, cereal, banana",2025-08-31
6079,"cheese, sugar, beef",2025-01-28
6080,"yogurt, oil, onion",2024-06-21
6081,"yogurt, potato, chicken, oil, beef, butter",2025-09-02
6082,"onion, yogurt, tomato, butter, rice",2024-12-06
6083,"chicken, orange, potato, sugar",2025-08-29
6084,"orange, chicken, sugar, beef, rice, onion",2024-09-07
6085,"eggs, bread, rice, orange",2024-08-17
6086,"oil, banana, bread, tomato, rice",2024-01-06
6087,"apple, tomato, cereal",2025-04-04
6088,"cereal, oil, orange",2024-10-22
6089,"pasta, cereal",2025-10-24
6090,"apple, salt, eggs, yogurt",2025-07-24
6091,"salt, potato, onion, apple",2024-05-23
6092,"onion, banana",2024-07-06
6093,"sugar, cereal, yogurt",2025-01-28
6094,"sugar, eggs, orange, yogurt",2025-02-15
6095,"beef, banana, oil, eggs, orange",2025-11-23
6096,"cheese, chicken, apple, rice",2025-02-12
6097,"onion, potato, oil, rice",2024-05-29
6098,"butter, sugar, milk, onion",2025-02-14
6099,"yogurt, rice, sugar",2024-11-13
6100,"yogurt, salt, pasta, beef, apple, milk",2024-11-30
6101,"cereal, tomato, beef, eggs, salt",2025-03-17
6102,"tomato, eggs, yogurt, orange, potato, oil",2024-11-15
6103,"eggs, cheese, apple",2025-05-25
6104,"eggs, banana, sugar, potato",2024-03-24
6105,"chicken, bread, cereal, yogurt, sugar, milk",2024-06-09
6106,"cheese, milk, sugar, pasta, cereal",2024-11-15
6107,"banana, milk",2024-09-15
6108,"rice, banana, chicken",2025-01-07
6109,"yogurt, oil",2025-04-15
6110,"yogurt, banana",2024-07-05
6111,"apple, yogurt, banana, orange, potato",2024-06-13
6112,"banana, oil, rice",2025-03-29
6113,"chicken, potato, sugar, orange, butter",2024-07-15
6114,"chicken, apple",2025-04-05
6115,"chicken, eggs, sugar, beef, butter, potato",2025-09-27
6116,"pasta, tomato, butter, rice, beef, oil",2024-06-13
6117,"chicken, pasta",2025-08-29
6118,"onion, salt, butter, chicken",2024-07-30
6119,"onion, beef, cereal, milk, cheese, butter",2024-01-13
6120,"salt, potato, oil, orange, beef",2024-05-05
6121,"cereal, bread, oil, rice, sugar",2024-05-19
6122,"eggs, sugar, milk",2025-08-22
6123,"sugar, eggs, tomato",2025-01-30
6124,"potato, eggs, yogurt, bread",2025-07-12
6125,"potato, onion, yogurt, oil",2025-02-25
6126,"salt, milk, chicken, cereal, oil",2025-10-05
6127,"rice, beef, oil",2024-10-14
6128,"tomato, potato, eggs, orange, milk",2025-02-07
6129,"potato, butter, sugar, onion, salt",2025-05-14
6130,"cereal, pasta",2025-03-15
6131,"cereal, potato",2025-09-24
6132,"onion, rice, cereal",2024-01-27
6133,"eggs, beef, bread, yogurt, pasta",2025-07-26
6134,"salt, cheese, banana, tomato, butter",2024-10-14
6135,"bread, onion, banana, beef, eggs, butter",2024-02-25
6136,"beef, orange, butter, cheese, tomato",2024-05-17
6137,"onion, rice, pasta, sugar, oil, apple",2025-06-22
6138,"potato, orange",2024-02-23
6139,"bread, banana",2025-05-06
6140,"potato, orange, onion, rice",2025-04-24
6141,"sugar, beef",2024-06-21
6142,"rice, bread, yogurt, salt",2024-09-23
6143,"oil, salt, potato, tomato, apple",2024-05-30
6144,"orange, rice",2024-09-25
6145,"apple, beef, chicken",2025-05-07
6146,"salt, butter",2024-01-29
6147,"orange, pasta, banana, sugar, bread, yogurt",2025-07-17
6148,"bread, sugar, pasta",2024-07-16
6149,"bread, milk, onion, eggs, sugar, chicken",2025-08-28
6150,"sugar, banana",2024-03-02
6151,"bread, pasta, milk, sugar, onion",2024-12-23
6152,"banana, beef, cheese, milk, salt, pasta",2025-04-17
6153,"potato, chicken, tomato",2025-03-29
6154,"sugar, bread, cereal, yogurt",2025-04-30
6155,"pasta, rice, milk",2025-08-14
6156,"potato, pasta",2024-12-05
6157,"yogurt, beef, cheese, chicken, milk, eggs",2025-10-10
6158,"yogurt, eggs",2025-10-17
6159,"chicken, salt, apple",2024-07-12
6160,"yogurt, cereal",2025-09-05
6161,"banana, bread, beef, cereal",2025-04-28
6162,"banana, chicken",2024-02-24
6163,"milk, apple, orange, sugar",2025-12-03
6164,"cheese, onion, yogurt, pasta, banana, eggs",2025-09-02
6165,"yogurt, beef",2025-12-04
6166,"cheese, sugar, yogurt, milk",2025-10-12
6167,"chicken, salt, beef",2025-05-19
6168,"milk, banana",2025-02-17
6169,"cereal, potato, milk, sugar",2024-09-29
6170,"butter, onion, salt, apple, yogurt, oil",2025-01-26
6171,"tomato, orange, potato, cheese, apple, pasta",2024-01-20
6172,"rice, butter, sugar, beef",2025-08-10
6173,"banana, eggs, cheese",2024-03-26
6174,"chicken, tomato",2024-03-12
6175,"apple, milk, cereal, salt, eggs",2025-06-20
6176,"eggs, cereal",2025-10-27
6177,"salt, pasta, milk",2024-07-23
6178,"apple, onion",2024-10-26
6179,"orange, onion, chicken, eggs, yogurt",2025-09-11
6180,"onion, sugar, banana, potato, beef, butter",2025-12-07
6181,"yogurt, banana, sugar",2024-02-05
6182,"yogurt, cheese, apple",2025-05-27
6183,"bread, rice",2025-10-27
6184,"sugar, beef",2024-06-21
6185,"sugar, pasta, salt, rice",2024-12-27
6186,"banana, beef, milk, eggs, cheese",2025-05-12
6187,"banana, eggs, oil, onion, cereal",2024-10-22
6188,"milk, butter",2025-05-22
6189,"pasta, potato",2025-02-15
6190,"yogurt, eggs, sugar",2024-03-13
6191,"butter, chicken",2024-06-26
6192,"yogurt, milk, potato, onion, sugar, apple",2025-07-05
6193,"chicken, cereal",2024-04-11
6194,"apple, cereal",2025-04-10
6195,"yogurt, tomato, orange, oil",2024-05-16
6196,"sugar, tomato, orange, potato",2025-12-31
6197,"chicken, sugar, cereal, butter, banana, eggs",2025-01-22
6198,"cheese, salt, sugar, butter, onion",2024-12-25
6199,"cheese, sugar, beef",2025-05-22
6200,"potato, yogurt, sugar, orange",2025-06-04
6201,"butter, banana, pasta, tomato",2025-11-12
6202,"bread, potato, eggs, oil",2025-10-06
6203,"yogurt, onion, oil, bread, banana",2024-12-24
6204,"sugar, tomato, bread, cheese, oil, potato",2024-08-05
6205,"cheese, chicken, eggs",2024-08-26
6206,"tomato, butter, oil, cereal",2025-04-14
6207,"pasta, eggs",2024-11-06
6208,"banana, eggs",2024-04-14
6209,"onion, sugar, apple, bread, milk, eggs",2024-08-10
6210,"milk, butter, bread",2025-04-14
6211,"tomato, onion, orange, bread",2024-03-24
6212,"apple, tomato, orange, rice, onion, salt",2024-03-15
6213,"tomato, banana, eggs, salt, orange",2025-04-30
6214,"oil, cereal, apple, cheese, sugar, rice",2024-06-20
6215,"bread, salt, sugar",2025-02-10
6216,"eggs, oil, butter, banana, cheese, pasta",2025-03-15
6217,"salt, cheese, yogurt, apple",2024-05-10
6218,"butter, cereal, rice, salt",2025-02-20
6219,"rice, salt, apple, butter",2025-06-23
6220,"tomato, cheese, oil, pasta",2025-03-12
6221,"beef, cheese, chicken, sugar, bread, eggs",2024-11-10
6222,"butter, banana, cheese",2025-03-05
6223,"sugar, rice, chicken, apple, salt",2025-07-29
6224,"milk, pasta, cereal",2025-01-17
6225,"potato, apple, orange, pasta",2024-02-22
6226,"cheese, yogurt, sugar, butter, beef, cereal",2024-03-25
6227,"cereal, eggs, orange, onion",2024-09-29
6228,"pasta, chicken, orange",2025-01-08
6229,"sugar, cheese",2024-08-29
6230,"tomato, orange, rice, sugar",2024-08-30
6231,"eggs, chicken, rice, banana, oil",2024-04-12
6232,"cheese, eggs, pasta, yogurt, salt, butter",2025-11-17
6233,"cereal, oil, yogurt",2025-09-04
6234,"onion, sugar, pasta, orange, tomato",2024-01-03
6235,"cereal, oil",2024-05-17
6236,"banana, cereal",2025-03-20
6237,"cereal, salt, cheese",2025-01-25
6238,"banana, orange, potato, pasta, bread",2025-10-04
6239,"tomato, banana",2025-08-13
6240,"sugar, cheese, eggs, beef",2025-04-22
6241,"tomato, banana, bread, eggs",2024-08-18
6242,"onion, eggs, salt, banana, chicken, oil",2025-04-25
6243,"cereal, rice",2024-08-24
6244,"cereal, potato, rice, pasta, oil",2024-06-26
6245,"oil, eggs, tomato, butter",2024-10-27
6246,"milk, pasta, cereal, onion, apple, bread",2025-09-17
6247,"rice, cereal",2025-06-28
6248,"potato, bread, milk, beef, rice, onion",2024-05-24
6249,"apple, butter, chicken",2025-03-21
6250,"eggs, orange, yogurt, milk, bread, beef",2025-03-27
6251,"oil, bread, cheese",2024-02-12
6252,"onion, butter, yogurt",2024-10-11
6253,"beef, orange, onion, eggs",2025-01-15
6254,"pasta, yogurt, orange, potato, sugar",2025-10-17
6255,"sugar, butter, bread",2024-05-16
6256,"milk, bread, pasta, salt, orange",2024-01-05
6257,"chicken, yogurt, rice, onion, sugar, cheese",2025-09-27
6258,"sugar, tomato, yogurt",2025-03-02
6259,"sugar, potato, onion, rice",2025-09-25
6260,"yogurt, rice, beef, onion, butter, sugar",2024-10-23
6261,"yogurt, rice",2025-09-15
6262,"pasta, beef, salt, orange",2025-10-19
6263,"potato, rice",2024-07-25
6264,"oil, pasta, butter, bread, milk",2025-08-11
6265,"chicken, milk, banana, bread, rice",2025-06-10
6266,"apple, sugar",2025-02-28
6267,"butter, cereal, oil",2025-04-08
6268,"apple, beef, bread",2025-11-01
6269,"cheese, apple, chicken",2024-05-07
6270,"sugar, milk, tomato, onion, eggs",2025-09-24
6271,"sugar, tomato, bread, salt",2024-06-17
6272,"oil, banana, tomato, eggs, salt",2024-04-26
6273,"apple, pasta, cheese, oil, banana, milk",2024-10-21
6274,"salt, chicken, rice, yogurt, banana, pasta",2024-01-14
6275,"beef, cereal, rice, eggs",2024-06-20
6276,"rice, cheese",2024-04-03
6277,"butter, orange",2025-11-19
6278,"onion, potato, milk, beef, chicken, eggs",2025-12-08
6279,"chicken, banana",2024-11-30
6280,"bread, beef, rice",2024-05-06
6281,"pasta, yogurt",2024-08-05
6282,"pasta, orange, banana, cheese, rice, beef",2025-11-19
6283,"bread, oil",2024-03-20
6284,"sugar, orange, apple",2025-03-02
6285,"eggs, apple, cheese, salt",2025-03-22
6286,"cereal, potato, rice, tomato",2025-08-21
6287,"banana, cereal",2025-12-14
6288,"banana, potato, oil, bread, sugar",2025-08-17
6289,"banana, rice, apple, cheese, pasta, tomato",2025-09-06
6290,"butter, cheese, yogurt, salt",2025-04-10
6291,"onion, cereal, beef",2025-01-23
6292,"bread, butter, salt, oil, beef, sugar",2025-08-16
6293,"salt, yogurt, banana, bread",2024-12-20
6294,"orange, butter, apple, onion, oil, salt",2024-10-07
6295,"milk, pasta, cereal",2025-01-10
6296,"cereal, butter, milk, potato",2024-02-04
